url,name,sku,selling_price,original_price,currency,availability,color,category,source,source_website,breadcrumbs,description,brand,images,country,language,average_rating,reviews_count,crawled_at
https://www.adidas.com/us/track-pants/H20422.html,Track Pants,H20422,49,$70 ,USD,InStock,Multicolor,Bottoms,adidas United States,https://www.adidas.com,Women/Clothing,"Keep your style fresh. Like blooming flowers in the springtime fresh. It's as easy as reaching for these adidas track pants. Their distinctive mix of punky, bleached-out florals and classic sport style helps with the cool factor too. When you step into them? It's all comfort and good vibes. 

By buying cotton products from us, you're supporting more sustainable cotton farming. This product is also made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d327daf159e64da888bfad28012c9d00_9366/Track_Pants_Multicolor_H20422_21_model.jpg",USA,en,4.8,19,51:11.9
https://www.adidas.com/us/graphics-monogram-track-jacket/H13485.html,Graphics Monogram Track Jacket,H13485,63,$90 ,USD,InStock,Black,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"Sports pride, no matter which way you look at it. When you zip into this monogrammed track jacket, you're officially part of team adidas. The fabric's medium weight is light enough to layer under a coat and warm enough to keep you cozy on breezy evenings.

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ff83cffc9f4344a6b1a7ad1900cfeb46_9366/Graphics_Monogram_Track_Jacket_Black_H13485_21_model.jpg",USA,en,4.3,9,51:12.4
https://www.adidas.com/us/adidas-connected-through-sport-long-sleeve-graphic-tee/H19278.html,adidas Connected Through Sport Long Sleeve Graphic Tee,H19278,28,$35 ,USD,InStock,Black,Top,adidas United States,https://www.adidas.com,Men/Clothing,Sport is universal. It transcends language and unites athletes around the world through a shared drive to be their very best. Rep the global connection every time you wear this adidas t-shirt. Stay comfy in soft cotton while you do.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1492fa9fc0df4824a368ad17014b14cc_9366/adidas_Connected_Through_Sport_Long_Sleeve_Graphic_Tee_Black_H19278_21_model.jpg",USA,en,5,9,51:12.5
https://www.adidas.com/us/r.y.v.-baseball-cap/H25275.html,R.Y.V. Baseball Cap,H25275,19,$26 ,USD,InStock,Black,Sport,adidas United States,https://www.adidas.com,Unisex/Accessories,"Mix up your casual look with something totally fresh. Like this deconstructed take on the adidas baseball cap. Soft ripstop replaces stiff twill for a comfy feel. Adjust the fit to your liking with the signature rope closure in back. Suddenly, it's a whole new ballgame.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/bbff0ba81cd1468bb0e7ad1a00a694cd_9366/R.Y.V._Baseball_Cap_Black_H25275_01_standard.jpg",USA,en,4.9,34,51:12.5
https://www.adidas.com/us/essentials-logo-hoodie-gender-neutral/H14656.html,Essentials Logo Hoodie (Gender Neutral),H14656,44,$55 ,USD,InStock,Blue,Outerwear,adidas United States,https://www.adidas.com,Unisex/Clothing,"Pull on some comfort and coverage for any day of the week with this adidas hooded sweatshirt. The French terry build is soft to the touch, and the fit is a bit loose to keep you moving without distractions. Adjust the drawcord on the hood if the weather starts to get particularly nasty.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/13cadeeab9614c7083a9ad0b0086c581_9366/Essentials_Logo_Hoodie_(Gender_Neutral)_Blue_H14656_21_model.jpg",USA,en,4.7,29,51:12.6
https://www.adidas.com/us/karlie-kloss-bikini-top/GH6829.html,Karlie Kloss Bikini Top,GH6829,35,$50 ,USD,InStock,Green,Swim,adidas United States,https://www.adidas.com,Women/Clothing,"Get out of the gym and do your warm-weather workouts outside. This adidas bikini top is made of stretchy fabric that hugs the body to give you confidence in the water. Designed in collaboration with Karlie Kloss, it has adjustable straps and removable pads so you can personalize the fit. 

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/42b12ef7403f428189d7acd700c20902_9366/Karlie_Kloss_Bikini_Top_Green_GH6829_21_model.jpg",USA,en,4.8,4,51:12.7
https://www.adidas.com/us/tights/H20405.html,Tights,H20405,32,$40 ,USD,InStock,Blue,Bottoms,adidas United States,https://www.adidas.com,Women/Clothing,"Let's talk about tights for a second. The whole point of them is comfort. You can stretch out fully. You can move freely. And when you pair an oversize tee or sweatshirt with them, you can look casually put together. These adidas tights have all of it, plus bleached-out floral 3-Stripes for added flair.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/afc7d80601e04581a2f2ad4e013d198b_9366/Tights_Blue_H20405_21_model.jpg",USA,en,4.9,42,51:12.8
https://www.adidas.com/us/graphics-camo-shorts/H13473.html,Graphics Camo Shorts,H13473,36,$45 ,USD,InStock,Blue,Bottoms,adidas United States,https://www.adidas.com,Men/Clothing,"Dress for leisure and the rest follows. In the soft fleece of these adidas shorts, you're well on your way. Before you know it, you'll be kicking the ball around with friends, lounging on the couch or embarking on a weekend getaway. Whatever you're doing, you'll feel good.

By buying cotton products from us, you're supporting more sustainable cotton farming. This product is also made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/25921337b59540f6b5c8ad1900cec5f5_9366/Graphics_Camo_Shorts_Blue_H13473_21_model.jpg",USA,en,4.9,38,51:12.9
https://www.adidas.com/us/track-pants/H20421.html,Track Pants,H20421,56,$70 ,USD,InStock,Multicolor,Bottoms,adidas United States,https://www.adidas.com,Women/Clothing,"Keep your style fresh. Like blooming flowers in the springtime fresh. It's as easy as reaching for these adidas track pants. Their distinctive mix of punky, bleached-out florals and classic sport style helps with the cool factor too. When you step into them? It's all comfort and good vibes. 

By buying cotton products from us, you're supporting more sustainable cotton farming. This product is also made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/09c7af3e837841528467ad28012c57ad_9366/Track_Pants_Multicolor_H20421_21_model.jpg",USA,en,4.8,19,51:12.9
https://www.adidas.com/us/karlie-kloss-bikini-top/GH6828.html,Karlie Kloss Bikini Top,GH6828,35,$50 ,USD,InStock,Black,Swim,adidas United States,https://www.adidas.com,Women/Clothing,"Get out of the gym and do your warm-weather workouts outside. This adidas bikini top is made of stretchy fabric that hugs the body to give you confidence in the water. Designed in collaboration with Karlie Kloss, it has adjustable straps and removable pads so you can personalize the fit. 

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1f946c944ca04e869dacad3501110b4a_9366/Karlie_Kloss_Bikini_Top_Black_GH6828_21_model.jpg",USA,en,4.8,4,51:13.0
https://www.adidas.com/us/allover-print-sst-pants/H20301.html,Allover Print SST Pants,H20301,32,$40 ,USD,InStock,Blue,Bottoms,adidas United States,https://www.adidas.com,Kids/Clothing,"It doesn't matter if you stayed in bed until noon. In these juniors' track pants, it looks like you spent your morning running drills on the field. Iconic adidas style has that effect. These pants have the classic subtle shine of tricot and zip pockets to keep your phone within reach.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/57e443ab4ed64923b7edad2a0076f48d_9366/Allover_Print_SST_Pants_Blue_H20301_01_laydown.jpg",USA,en,5,15,51:13.1
https://www.adidas.com/us/adicolor-collegiate-baseball-cap/H34571.html,Adicolor Collegiate Baseball Cap,H34571,18,$22 ,USD,InStock,Red,Sport,adidas United States,https://www.adidas.com,Unisex/Accessories,"Clear skies? Pop on this adidas cap and soak up the rays. It keeps the sun out of your eyes and tops off any outfit with classic style. Stroll out, and take carefree vibes with you.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2f5c4d6b3be140fda0f3ad1300b20f7c_9366/Adicolor_Collegiate_Baseball_Cap_Red_H34571_01_standard.jpg",USA,en,4.5,15,51:13.3
https://www.adidas.com/us/split-hoodie/H31271.html,Split Hoodie,H31271,56,$70 ,USD,InStock,Black,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"The spirit of sport runs through the 3-Stripes. The energy of the stadium and the pulse of the game — it's always there. When you wear them on this adidas hoodie? You can channel it into the daily realm. Head out and take adidas attitude with you.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/46300622a3c3477e99d5ad100011d439_9366/Split_Hoodie_Black_H31271_21_model.jpg",USA,en,4.8,32,51:13.8
https://www.adidas.com/us/adicolor-collegiate-baseball-cap/H34570.html,Adicolor Collegiate Baseball Cap,H34570,16,$22 ,USD,InStock,Black,Sport,adidas United States,https://www.adidas.com,Unisex/Accessories,"Clear skies? Pop on this adidas cap and soak up the rays. It keeps the sun out of your eyes and tops off any outfit with classic style. Stroll out, and take carefree vibes with you.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d9a7320645e04953be1ead26008194e1_9366/Adicolor_Collegiate_Baseball_Cap_Black_H34570_01_standard.jpg",USA,en,4.5,15,51:14.0
https://www.adidas.com/us/graphic-tee/GU3637.html,Graphic Tee,GU3637,24,$30 ,USD,InStock,White,Top,adidas United States,https://www.adidas.com,Men/Clothing,"You have enough to think about. Cross ""decide what to wear"" off the list. Grab this adidas t-shirt, and you're good to go. Level up your game when you're off the clock with a fresh take on a classic logo. Score bonus points with a silky soft feel. End of story.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/88c5de70092b444c83caad12010a4be0_9366/Graphic_Tee_White_GU3637_21_model.jpg",USA,en,4.8,18,51:14.1
https://www.adidas.com/us/lil-stripe-ignite-szn-hoodie/GS7215.html,Lil Stripe Ignite SZN Hoodie,GS7215,49,$65 ,USD,InStock,Orange,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"Light up the court in this adidas basketball hoodie. Featuring a whimsical Lil Stripe embroidery on the chest, this sweatshirt is made of cotton and polyester French terry for elevated comfort for outdoor runs and training sessions. A drawcord-adjustable hood and a kangaroo pocket in front help you stay toasty when the temperature dips.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d6b6cdf16e194f249d42ad1300cd7d1d_9366/Lil_Stripe_Ignite_SZN_Hoodie_Orange_GS7215_21_model.jpg",USA,en,5,2,51:14.2
https://www.adidas.com/us/lil-stripe-ignite-szn-hoodie/GS7212.html,Lil Stripe Ignite SZN Hoodie,GS7212,49,$65 ,USD,InStock,Black,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"Light up the court in this adidas basketball hoodie. Featuring a whimsical Lil Stripe embroidery on the chest, this sweatshirt is made of cotton and polyester French terry for elevated comfort for outdoor runs and training sessions. A drawcord-adjustable hood and a kangaroo pocket in front help you stay toasty when the temperature dips.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7cbe3f524a464df18b57ad1300d88354_9366/Lil_Stripe_Ignite_SZN_Hoodie_Black_GS7212_21_model.jpg",USA,en,5,2,51:14.3
https://www.adidas.com/us/long-sleeve-graphic-tee/GU1468.html,Long Sleeve Graphic Tee,GU1468,28,$35 ,USD,InStock,White,Top,adidas United States,https://www.adidas.com,Men/Clothing,"Need another reason to slip into the soft fabric, casual vibes and easy-to-move-in comfort of this adidas t-shirt? How about knowing that every time you do, you're part of a movement towards helping end plastic waste? Head out and show gratitude to the oceans with every step you take. Making a statement has never felt so good. 

This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4aeb2f372a834ce0afd9ad1200d1893c_9366/Long_Sleeve_Graphic_Tee_White_GU1468_21_model.jpg",USA,en,4.8,4,51:14.4
https://www.adidas.com/us/lil-stripe-ignite-szn-hoodie/GS7214.html,Lil Stripe Ignite SZN Hoodie,GS7214,49,$65 ,USD,InStock,Blue,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"Light up the court in this adidas basketball hoodie. Featuring a whimsical Lil Stripe embroidery on the chest, this sweatshirt is made of cotton and polyester French terry for elevated comfort for outdoor runs and training sessions. A drawcord-adjustable hood and a kangaroo pocket in front help you stay toasty when the temperature dips.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/76caf7e496194e57adb1ad1300d3e017_9366/Lil_Stripe_Ignite_SZN_Hoodie_Blue_GS7214_21_model.jpg",USA,en,5,2,51:14.4
https://www.adidas.com/us/split-hoodie/H31273.html,Split Hoodie,H31273,56,$70 ,USD,InStock,Blue,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"The spirit of sport runs through the 3-Stripes. The energy of the stadium and the pulse of the game — it's always there. When you wear them on this adidas hoodie? You can channel it into the daily realm. Head out and take adidas attitude with you.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ad2faca12ba5461bba3dad100010726c_9366/Split_Hoodie_Blue_H31273_21_model.jpg",USA,en,4.8,32,51:14.5
https://www.adidas.com/us/team-speed-soccer-otc-socks/CK1862.html,Team Speed Soccer OTC Socks,CK1862,13,$18 ,USD,InStock,Black,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"Every practice takes you closer to your goal. These adidas soccer socks are made with moisture-wicking yarn to help feet stay dry. A cushioned heel and toe keep you comfortable through drills and scrimmages, while arch and ankle compression provide extra support.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fbd42771e7784582a8daabf4013017ac_9366/Team_Speed_Soccer_OTC_Socks_Black_CK1862_03_standard.jpg",USA,en,4.8,45,51:14.7
https://www.adidas.com/us/team-speed-soccer-otc-socks/CK1867.html,Team Speed Soccer OTC Socks,CK1867,13,$18 ,USD,InStock,White,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"Every practice takes you closer to your goal. These adidas soccer socks are made with moisture-wicking yarn to help feet stay dry. A cushioned heel and toe keep you comfortable through drills and scrimmages, while arch and ankle compression provide extra support.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d1e6dcca50dc44c0bddeabf4012fbbad_9366/Team_Speed_Soccer_OTC_Socks_White_CK1867_03_standard.jpg",USA,en,4.8,45,51:14.8
https://www.adidas.com/us/adicolor-classics-oversized-sweatshirt%E2%80%8B/H33542.html,Adicolor Classics Oversized Sweatshirt​,H33542,52,$65 ,USD,InStock,Pink,Top,adidas United States,https://www.adidas.com,Women/Clothing,"The Adicolor Classics Oversized Sweatshirt was designed to turn heads with its bold color palette and playful proportions. ​
​
The epitome of loungewear chic, the sweatshirt is crafted from extra-thick, plush French cotton-terry that will have you feeling as good as you look. (Very). The relaxed fit makes it the ideal for layering—whether you're cozying up on the couch or catching up with friends for a coffee—and the iconic 3-Stripes design refreshes the look. ​


The best bit? Our cotton products support more sustainable cotton farming. A win for your wardrobe, a win for the planet. ​",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/070938203af84eaaa165ad18011b728b_9366/Adicolor_Classics_Oversized_Sweatshirt_Pink_H33542_21_model.jpg",USA,en,4.7,63,51:14.9
https://www.adidas.com/us/primegreen-essentials-comfort-fleece-loose-cropped-3-stripes-sweatshirt/H09266.html,Primegreen Essentials Comfort Fleece Loose Cropped 3-Stripes Sweatshirt,H09266,40,$50 ,USD,InStock,Black,Top,adidas United States,https://www.adidas.com,Women/Clothing,"Prioritize recovery on the weekends and at the end of a workout. Slide on this sweatshirt for a roomy fit that leaves you space to relax. Soft brushed fleece feels warm and cozy against the skin. The cropped length puts your fashionable side on display. 

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/66a723d9d4be441f8fc2ad1f00ff8afd_9366/Primegreen_Essentials_Comfort_Fleece_Loose_Cropped_3-Stripes_Sweatshirt_Black_H09266_21_model.jpg",USA,en,5,2,51:15.0
https://www.adidas.com/us/team-speed-soccer-otc-socks/CK1868.html,Team Speed Soccer OTC Socks,CK1868,13,$18 ,USD,InStock,White,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"Every practice takes you closer to your goal. These adidas soccer socks are made with moisture-wicking yarn to help feet stay dry. A cushioned heel and toe keep you comfortable through drills and scrimmages, while arch and ankle compression provide extra support.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/95229e29e766452293a2abf401304c99_9366/Team_Speed_Soccer_OTC_Socks_White_CK1868_03_standard.jpg",USA,en,4.8,45,51:15.6
https://www.adidas.com/us/adicolor-classics-mm-trefoil-hoodie/H09144.html,Adicolor Classics MM Trefoil Hoodie,H09144,64,$80 ,USD,InStock,Orange,Outerwear,adidas United States,https://www.adidas.com,Men/Clothing,"Embrace the soft side of life. Warm, breezy air. Hazy sunsets in the city. The total comfort of this adidas hoodie. Step out with soft fleece against your skin and spread the good vibes wherever you go.

By buying cotton products from us, you're supporting more sustainable cotton farming. This product is also made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/de62e00b49634535ae03ad220122bdfe_9366/Adicolor_Classics_MM_Trefoil_Hoodie_Orange_H09144_21_model.jpg",USA,en,4.9,35,51:15.7
https://www.adidas.com/us/team-speed-soccer-otc-socks/CK1870.html,Team Speed Soccer OTC Socks,CK1870,13,$18 ,USD,InStock,White,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"Every practice takes you closer to your goal. These adidas soccer socks are made with moisture-wicking yarn to help feet stay dry. A cushioned heel and toe keep you comfortable through drills and scrimmages, while arch and ankle compression provide extra support.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/74edfee6201b4923952fabf4012cc087_9366/Team_Speed_Soccer_OTC_Socks_White_CK1870_03_standard.jpg",USA,en,4.8,45,51:15.8
https://www.adidas.com/us/tiro-track-pants/GT6880.html,Tiro Track Pants,GT6880,28,$40 ,USD,InStock,Black,Bottoms,adidas United States,https://www.adidas.com,Kids/Clothing,"Feel good. Look good. Rooted in soccer heritage, these juniors' Tiro 21 Track Pants perform on and off the pitch. Made to move, they keep you confident with moisture-absorbing AEROREADY. They're also made of recycled materials, another small step in adidas' efforts to help end plastic waste.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2dd512a327984067be59acbd00fffeac_9366/Tiro_Track_Pants_Black_GT6880_01_laydown.jpg",USA,en,4.6,74,51:15.9
https://www.adidas.com/us/team-speed-soccer-otc-socks/CK1869.html,Team Speed Soccer OTC Socks,CK1869,13,$18 ,USD,InStock,White,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"Every practice takes you closer to your goal. These adidas soccer socks are made with moisture-wicking yarn to help feet stay dry. A cushioned heel and toe keep you comfortable through drills and scrimmages, while arch and ankle compression provide extra support.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b0dab25d59c64a119a3cabf4012ff75c_9366/Team_Speed_Soccer_OTC_Socks_White_CK1869_03_standard.jpg",USA,en,4.8,45,51:15.9
https://www.adidas.com/us/stan-smith-shoes/H03941.html,Stan Smith Shoes,H03941,72,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"Stan Smith isn't in the dictionary. Yet. But if it were? The definition would be something like this — effortlessly cool. Keeping feet fly since the '70s, these adidas shoes are iconic. Both a cultural force and a closet essential. With perforated 3-Stripes, a scalloped tongue and a clean white upper, this pair celebrates the unstoppable legacy. It's also part of our effort to help end plastic waste. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester. Better Rubber is an innovative, sustainable compound made from natural rubber and recycled conventional rubber.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/277492f923dc4c609004ad5600b20a25_9366/Stan_Smith_Shoes_White_H03941_01_standard.jpg",USA,en,4.6,1841,51:16.0
https://www.adidas.com/us/superstar-shoes/FX6042.html,Superstar Shoes,FX6042,72,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"How to catch attention? A sure-fire way to do that is to draw the light to your shoes. The smooth iridescent upper on these adidas Superstar Shoes flashes a luxurious sheen that can't be denied. Plus, it emphasizes the signature rubber shell toe and serrated 3-Stripes, contrasting them with the holographic design.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/db45c557f3c94a98bbddacb40115bf9f_9366/Superstar_Shoes_White_FX6042_01_standard.jpg",USA,en,4.7,9636,51:16.2
https://www.adidas.com/us/superstar-shoes/FX6048.html,Superstar Shoes,FX6048,63,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"How to catch attention? A sure-fire way to do that is to draw the light to your shoes. The smooth iridescent upper on these adidas Superstar Shoes flashes a luxurious sheen that can't be denied. Plus, it emphasizes the signature rubber shell toe and serrated 3-Stripes, contrasting them with the holographic design.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ecc8350e8be8413c9fbbacb700936608_9366/Superstar_Shoes_White_FX6048_01_standard.jpg",USA,en,4.7,9636,51:16.3
https://www.adidas.com/us/stan-smith-shoes/G55669.html,Stan Smith Shoes,G55669,72,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"For 50 years, the adidas Stan Smith shoes have been a staple fixture in our cultural landscape. From tennis courts, to runways, to the city streets, the minimalist style has been the definition of effortless. But there are some things that do take effort, which is why today iconic shoes are now made of recycled materials, part of our effort and commitment to help end plastic waste. Bright colors pop from the tongue and heel tab, for a little extra flair.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e3d4ac340db34334a087ac7900cb3db5_9366/Stan_Smith_Shoes_White_G55669_01_standard.jpg",USA,en,4.6,1841,51:16.4
https://www.adidas.com/us/stan-smith-shoes/H03924.html,Stan Smith Shoes,H03924,72,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"Stan Smith isn't in the dictionary. Yet. But if it were? The definition would be something like this — effortlessly cool. Keeping feet fly since the '70s, these adidas shoes are iconic. Both a cultural force and a closet essential. With perforated 3-Stripes, a scalloped tongue and a clean white upper, this pair celebrates the unstoppable legacy. It's also part of our effort to help end plastic waste. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester. Better Rubber is an innovative, sustainable compound made from natural rubber and recycled conventional rubber.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9db2ce737cc04a289727ad5600ac43c1_9366/Stan_Smith_Shoes_White_H03924_01_standard.jpg",USA,en,4.6,1841,51:16.5
https://www.adidas.com/us/futurenatural-shoes/GX5153.html,FutureNatural Shoes,GX5153,84,$120 ,USD,InStock,Grey,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Trends change, but feet remain the same. Made for running and training, these adidas shoes were designed to work with the foot to support natural movement in every direction. A smooth transition between the adidas Primeknit upper and injected PU midsole provides a seamless fit and unrestricted feel. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/19dff2deabca46e49056ad2200180534_9366/FutureNatural_Shoes_Grey_GX5153_01_standard.jpg",USA,en,4.5,204,51:16.6
https://www.adidas.com/us/holiday-graphic-tights-plus-size/H56733.html,Holiday Graphic Tights (Plus Size),H56733,36,$45 ,USD,InStock,Burgundy,Bottoms,adidas United States,https://www.adidas.com,Women/Clothing,"From ice skating to collaborative cooking efforts, down time is about having fun with your nearest and dearest. These adidas tights are made of stretchy cotton jersey to keep you comfortable whatever your preferred speed might be. 

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/46f17712e7a3421b8dc8ad1300a86ce2_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_21_model.jpg",USA,en,3.7,3,51:17.1
https://www.adidas.com/us/adicolor-branded-webbing-waist-bag/H35588.html,Adicolor Branded Webbing Waist Bag,H35588,23,$28 ,USD,InStock,Blue,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"For those days when a backpack is just too much, reach for this adidas waist bag instead. Designed with the right amount of space for a day of exploring, it has a double-pocket design that lets you carry all your small essentials. Stay organized in fresh adidas style. The contrast logos make sure of it.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/17b72e23adaa469d9921ad1001177f27_9366/Adicolor_Branded_Webbing_Waist_Bag_Blue_H35588_01_standard.jpg",USA,en,4.6,48,51:17.3
https://www.adidas.com/us/stan-smith-shoes/GV7377.html,Stan Smith Shoes,GV7377,63,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"How do you improve on a legend? The iconic Stan Smith sneaker shows the way forward. This version of the court classic has the same clean, crisp look as the original, but done in recycled materials. It's part of adidas' commitment to replacing all virgin polyester with recycled polyester in their products by 2024. It's not going to end plastic waste altogether, but it's a start. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/76dd48e9138e4207879facad00c2a7d6_9366/Stan_Smith_Shoes_White_GV7377_01_standard.jpg",USA,en,4.6,1841,51:17.4
https://www.adidas.com/us/adilette-lite-slides/H05680.html,Adilette Lite Slides,H05680,21,$30 ,USD,InStock,Pink,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,Keep things light. This applies to your life and to your footwear. These adidas Adilette slides make everything easy. All you have to do is slip them on. They work just as well when you're out running around as they do when you're in the house. You can thank the lightweight cushioning for that.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/27dd6f555b0f4db8837eacd30106415e_9366/Adilette_Lite_Slides_Pink_H05680_01_standard.jpg",USA,en,4.7,454,51:17.5
https://www.adidas.com/us/zx-2k-boost-shoes/GY5801.html,ZX 2K Boost Shoes,GY5801,105,$150 ,USD,InStock,Grey,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"The adidas ZX line revolutionized running shoes back in the '80s, and they're still innovating today. Speed is no longer the goal — though you can definitely zoom through the day in this pair. This time they're pushing the envelope in comfort and style. The futuristic design stands out while energy-returning Boost charges up your stride.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b242781b97874c158c32ace7014c99b6_9366/ZX_2K_Boost_Shoes_Grey_GY5801_01_standard.jpg",USA,en,4.7,2540,51:17.6
https://www.adidas.com/us/adilette-lite-slides/H05679.html,Adilette Lite Slides,H05679,21,$30 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,Keep things light. This applies to your life and to your footwear. These adidas Adilette slides make everything easy. All you have to do is slip them on. They work just as well when you're out running around as they do when you're in the house. You can thank the lightweight cushioning for that.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/837c38a02caa4813aee8acca010e08f5_9366/Adilette_Lite_Slides_White_H05679_01_standard.jpg",USA,en,4.7,454,51:17.7
https://www.adidas.com/us/team-speed-soccer-otc-socks/CK1866.html,Team Speed Soccer OTC Socks,CK1866,13,$18 ,USD,InStock,Green,Undergarments,adidas United States,https://www.adidas.com,Unisex/Accessories,"Every practice takes you closer to your goal. These adidas soccer socks are made with moisture-wicking yarn to help feet stay dry. A cushioned heel and toe keep you comfortable through drills and scrimmages, while arch and ankle compression provide extra support.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/54fd0c2c63cf4a9faa8aabf4013117d3_9366/Team_Speed_Soccer_OTC_Socks_Green_CK1866_03_standard.jpg",USA,en,4.8,45,51:17.8
